Tanggal;Kurs_Penutupan_USD_IDR;Log_Return
10/7/2025 23:58:00;16587;-0,000572574
10/8/2025 23:58:00;16556;-0,001870682
10/9/2025 23:58:00;16577,7;0,001309845
10/10/2025 23:58:00;16598,1;0,001229812
10/13/2025 23:58:00;16548;-0,003022982
10/14/2025 23:58:00;16585,9;0,002287688
10/15/2025 23:58:00;16575;-0,000657401
10/16/2025 23:58:00;16561,9;-0,000790659
10/17/2025 23:58:00;16565,4;0,000211306
10/20/2025 23:58:00;16542;-0,001413581
10/21/2025 23:58:00;16598,9;0,003433827
10/22/2025 23:58:00;16596,6;-0,000138573
10/23/2025 23:58:00;16593,8;-0,000168723
10/24/2025 23:58:00;16597,8;0,000241025
10/27/2025 23:58:00;16158,2;-0,026842496
10/28/2025 23:58:00;15833,9;-0,02027445
10/29/2025 23:58:00;16562;0,044957703
10/30/2025 23:58:00;15935;-0,038592967
10/31/2025 23:58:00;16630;0,042690345
11/3/2025 23:58:00;16640,9;0,000655227
11/4/2025 23:58:00;16707;0,003964273
11/5/2025 23:58:00;16669;-0,002277086
11/6/2025 23:58:00;16694,1;0,001504657
11/7/2025 23:58:00;16653;-0,002464983
11/10/2025 23:58:00;16690;0,002219357
11/11/2025 23:58:00;16694,9;0,000293546
11/12/2025 23:58:00;16729;0,002040457
11/13/2025 23:58:00;16719;-0,000597943
11/14/2025 23:58:00;16679,5;-0,002365377
11/17/2025 23:58:00;16738,9;0,003554932
11/18/2025 23:58:00;16727,7;-0,000669324
11/19/2025 23:58:00;16686,7;-0,002454033
11/20/2025 23:58:00;16731;0,002651291
11/21/2025 23:58:00;16639;-0,005513949
11/24/2025 23:58:00;16645;0,000360534
11/25/2025 23:58:00;16633,5;-0,000691137
11/26/2025 23:58:00;16614,7;-0,001130888
11/27/2025 23:58:00;16603,9;-0,000650238
11/28/2025 23:58:00;16635;0,001871302
12/1/2025 23:58:00;16609;-0,001564192
12/2/2025 23:58:00;16609,9;5,4186E-05
12/3/2025 23:58:00;16594;-0,000957719
12/4/2025 23:58:00;16654,4;0,003633262
12/5/2025 23:58:00;16683;0,001715791
12/8/2025 23:58:00;16686;0,000179808
12/9/2025 23:58:00;16662;-0,001439367
12/10/2025 23:58:00;16639;-0,00138134
12/11/2025 23:58:00;16649;0,000600817
12/12/2025 23:58:00;16623,1;-0,00155686
12/15/2025 23:58:00;16645,8;0,001364638
12/16/2025 23:58:00;16644,6;-7,20929E-05
12/17/2025 23:58:00;16657;0,000744709
12/18/2025 23:58:00;16685,2;0,00169155
12/19/2025 23:58:00;16678,5;-0,000401634
12/22/2025 23:58:00;16756,4;0,00465981
12/23/2025 23:58:00;16735;-0,00127794
12/24/2025 23:58:00;16697,3;-0,002255305
12/25/2025 23:58:00;16753,1;0,003336286
12/26/2025 23:58:00;16741,1;-0,000716542
12/29/2025 23:58:00;16770;0,001724802
12/30/2025 23:58:00;16709;-0,003644079
12/31/2025 23:58:00;16657,3;-0,003098938
1/1/2026 23:58:00;16668;0,000642155
1/2/2026 23:58:00;16683;0,000899523
1/5/2026 23:58:00;16727,2;0,0026459
1/6/2026 23:58:00;16742;0,000884395
1/7/2026 23:58:00;16753;0,000656814
1/8/2026 23:58:00;16805,7;0,003140768
1/9/2026 23:58:00;16826,7;0,001248796
1/12/2026 23:58:00;16859,4;0,001941454
1/13/2026 23:58:00;16840,8;-0,001103851
1/14/2026 23:58:00;16845,1;0,0002553
1/15/2026 23:58:00;16878,9;0,002004508
1/16/2026 23:58:00;16876,6;-0,000136274
1/19/2026 23:58:00;16939;0,003690609
1/20/2026 23:58:00;16960,1;0,001244871
1/21/2026 23:58:00;16897;-0,003727435
1/22/2026 23:58:00;16820;-0,004567437
1/23/2026 23:58:00;16770;-0,002977079
1/26/2026 23:58:00;16734;-0,002148998
1/27/2026 23:58:00;16674,7;-0,003549977
1/28/2026 23:58:00;16722,8;0,002880457
1/29/2026 23:58:00;16778,3;0,003313327
1/30/2026 23:58:00;16758,4;-0,00118676
2/2/2026 23:58:00;16758,4;0
2/3/2026 23:58:00;16759;3,58023E-05
2/4/2026 23:58:00;16800;0,002443459
2/5/2026 23:58:00;16879,9;0,004744679
2/6/2026 23:58:00;16843,5;-0,002158739
2/9/2026 23:58:00;16796;-0,002824063
2/10/2026 23:58:00;16778;-0,001072258
2/11/2026 23:58:00;16793,9;0,000947221
2/12/2026 23:58:00;16809;0,000898732
2/13/2026 23:58:00;16826,1;0,001016795
2/16/2026 23:58:00;16806,6;-0,001159586
2/17/2026 23:58:00;16840;0,001985342
2/18/2026 23:58:00;16915,3;0,004461529
2/19/2026 23:58:00;16887,2;-0,001662599
2/20/2026 23:58:00;16843,4;-0,00259705
2/23/2026 23:58:00;16804,3;-0,002324083
2/24/2026 23:58:00;16816,8;0,000743581
2/25/2026 23:58:00;16749,8;-0,003992069
2/26/2026 23:58:00;16749;-4,77629E-05
2/27/2026 23:58:00;16795;0,002742668
3/2/2026 23:58:00;16863;0,00404065
3/3/2026 23:58:00;16898,1;0,002079317
3/4/2026 23:58:00;16865;-0,001960721
3/5/2026 23:58:00;16913,1;0,002848001
3/6/2026 23:58:00;16923,7;0,000626537
3/9/2026 23:58:00;16886;-0,00223013
3/10/2026 23:58:00;16852;-0,002015532
3/11/2026 23:58:00;16884;0,001897084
3/12/2026 23:58:00;16908;0,001420455
3/13/2026 23:58:00;16952,1;0,002604837
3/16/2026 23:58:00;16953,1;5,8988E-05
3/17/2026 23:58:00;16971,3;0,001072974
3/18/2026 23:58:00;17041,7;0,0041396
3/19/2026 23:58:00;16915,9;-0,007409274
3/20/2026 23:58:00;16959,3;0,002562348
3/23/2026 23:58:00;16865,1;-0,005569958
3/24/2026 23:58:00;16797,3;-0,004028239
3/25/2026 23:58:00;16749,6;-0,002843782
3/26/2026 23:58:00;16925;0,010417441
3/27/2026 23:58:00;16971,5;0,002743648
3/30/2026 23:58:00;16975,4;0,000229771
3/31/2026 23:58:00;16936,4;-0,002300085
4/1/2026 23:58:00;16924,1;-0,00072651
4/2/2026 23:58:00;16959;0,002060025
4/3/2026 23:58:00;16974,8;0,000931225
4/6/2026 23:58:00;17015,3;0,002383048
4/7/2026 23:58:00;17027,4;0,000710872
4/8/2026 23:58:00;17005,5;-0,00128699
4/9/2026 23:58:00;17059;0,003141103
4/10/2026 23:58:00;17076,3;0,001013614
4/13/2026 23:58:00;17079,2;0,000169812
4/14/2026 23:58:00;17129;0,002911585
4/15/2026 23:58:00;17146,1;0,000997809
4/16/2026 23:58:00;17123;-0,001348153
4/17/2026 23:58:00;17101,9;-0,001233021
4/20/2026 23:58:00;17123,8;0,00127974
4/21/2026 23:58:00;17140,1;0,000951439
4/22/2026 23:58:00;17220,25;0,004665269
4/23/2026 23:58:00;17307,6557;0,005062913
